time(sec),engine_speed(rpm),actual_torque(%),fuel_rate(LPH),tilt_pitch(deg),tilt_roll(deg),tilt_yaw(deg),arm_tilit(deg),arm_roll(deg),boom_tilit(deg),boom_roll(deg),pressure(bar),flow_rate(LPM)
94.733,1142.500,43.000,160.050,95.726,4.749,16.827,-73.969,5.061,63.497,0.787,1.946,82.527
94.783,1140.000,43.000,159.050,95.726,4.749,16.827,-73.478,4.622,63.489,0.840,1.946,82.429
94.834,1137.500,44.000,159.050,95.726,4.749,16.824,-73.132,4.851,63.497,1.000,1.966,84.389
94.883,1137.500,44.000,159.050,96.858,3.411,16.825,-73.254,5.233,63.448,1.193,1.946,83.473
94.934,1135.500,44.000,159.050,96.866,2.066,16.832,-73.902,5.175,63.350,1.304,1.966,82.911
94.983,1135.500,44.000,159.050,96.866,2.066,16.832,-74.673,5.085,63.310,1.242,1.966,83.079
95.033,1134.000,44.000,160.050,96.493,1.178,16.827,-75.231,4.745,63.269,1.123,1.966,82.655
95.083,1133.000,45.000,160.050,96.493,1.178,16.827,-76.025,4.220,63.285,0.889,1.986,83.453
95.133,1134.500,45.000,161.050,96.493,1.178,16.831,-76.213,3.531,63.310,0.560,1.927,83.483
95.183,1133.500,44.000,161.050,96.147,0.386,16.822,-75.398,2.944,63.383,0.415,1.966,82.695
95.233,1133.500,44.000,161.050,96.147,0.386,16.849,-74.684,2.427,63.521,0.355,4.369,84.064
95.284,1135.500,44.000,162.050,96.147,0.386,16.849,-74.516,2.214,63.554,0.389,4.389,82.645
95.333,1135.500,44.000,161.050,96.026,-0.167,16.821,-74.393,2.210,63.587,0.505,3.148,82.084
95.383,1136.000,44.000,161.050,96.189,-0.259,16.824,-74.483,2.333,63.627,0.668,2.203,83.690
95.433,1139.000,44.000,161.050,96.189,-0.259,16.824,-75.042,2.493,63.513,0.684,1.986,76.785
95.483,1139.500,43.000,161.050,96.691,0.411,16.822,-75.921,2.456,63.481,0.750,65.141,82.261
95.533,1140.000,43.000,161.050,96.691,0.411,16.833,-76.548,2.657,63.391,0.656,65.338,80.291
95.583,1140.000,43.000,161.050,96.691,0.411,16.833,-76.464,2.883,63.546,0.639,65.161,79.395
95.633,1138.500,43.000,161.050,97.270,1.314,16.836,-76.485,2.887,63.456,0.606,67.032,80.035
95.683,1134.000,44.000,160.050,97.172,-0.959,16.836,-76.318,3.006,63.489,0.623,37.523,88.614
95.733,1134.500,44.000,161.050,96.859,-4.724,16.836,-75.921,3.051,63.473,0.779,29.308,82.852
95.783,1132.000,45.000,161.050,96.859,-4.724,16.836,-75.753,2.784,63.489,0.848,20.050,83.887
95.834,1136.000,44.000,161.050,96.497,-5.762,16.836,-75.942,2.222,63.497,0.721,28.816,83.079
95.884,1134.000,44.000,161.050,96.497,-5.762,16.836,-75.712,1.513,63.473,0.496,32.933,78.863
95.933,1134.000,44.000,160.050,96.497,-5.762,16.831,-75.607,1.135,63.456,0.291,60.216,80.331
95.983,1135.500,44.000,160.050,96.497,-5.762,16.831,-75.461,0.610,63.489,0.248,58.443,79.848
96.033,1134.500,44.000,160.050,96.254,-6.268,16.831,-75.565,0.243,63.489,0.141,59.271,81.296
96.083,1135.500,44.000,160.050,96.254,-6.268,16.831,-75.314,0.453,63.489,0.261,59.093,80.193
96.133,1136.500,44.000,160.050,96.285,-4.259,16.829,-74.959,0.951,63.530,0.286,59.054,80.232
96.184,1135.000,44.000,160.050,96.285,-4.259,16.829,-74.959,1.468,63.538,0.458,58.325,81.138
96.233,1132.000,45.000,161.050,97.048,0.452,16.834,-75.335,1.890,63.530,0.693,56.907,88.516
96.283,1128.500,46.000,161.050,97.048,0.452,16.834,-75.105,2.112,63.546,0.758,19.144,79.700
96.333,1128.500,46.000,161.050,97.048,0.452,16.834,-75.523,2.132,63.521,0.754,27.339,82.005
96.383,1131.500,47.000,175.050,97.048,0.452,16.834,-75.774,2.272,63.473,0.832,27.142,81.050
96.434,1133.000,47.000,170.050,98.582,2.405,16.834,-76.213,2.403,63.489,0.770,26.629,81.739
96.484,1135.000,47.000,170.050,100.901,1.580,16.834,-75.983,2.136,63.456,0.660,10.437,80.754
96.533,1135.500,46.000,169.050,101.250,-0.153,16.834,-76.213,1.878,63.416,0.582,12.584,80.163
96.583,1137.500,46.000,169.050,101.250,-0.153,16.834,-76.485,1.611,63.391,0.492,3.522,81.070
96.633,1137.500,46.000,169.050,101.250,-0.153,16.834,-76.381,1.287,63.440,0.513,2.518,80.459
96.683,1138.000,46.000,167.050,101.250,-0.153,16.834,-76.381,1.115,63.521,0.440,2.025,82.192
96.734,1135.500,46.000,166.050,98.867,0.682,16.834,-74.740,1.140,63.521,0.402,10.358,81.395
96.783,1135.000,46.000,166.050,98.867,0.682,16.834,-73.478,0.893,63.538,0.419,3.109,81.739
96.834,1134.000,46.000,166.050,98.867,0.682,16.834,-71.836,0.522,63.603,0.406,2.340,82.764
96.883,1133.000,47.000,166.050,97.790,1.506,16.834,-69.261,0.458,63.660,0.398,1.887,83.128
96.934,1133.000,47.000,166.050,96.917,1.540,16.834,-66.376,0.543,63.815,0.376,1.769,83.690
96.983,1131.500,47.000,167.050,96.917,1.540,16.834,-64.120,0.651,63.823,0.488,1.749,83.965
97.033,1136.000,46.000,168.050,96.917,1.540,16.834,-63.301,0.799,63.883,0.530,1.769,82.872
97.084,1137.000,46.000,168.050,96.917,1.540,16.834,-63.098,1.017,63.894,0.526,1.887,84.241
97.133,1140.500,45.000,165.050,95.496,1.262,16.834,-63.260,1.103,63.636,0.518,3.601,84.123
97.183,1140.500,45.000,165.050,95.190,1.186,16.834,-63.974,1.053,63.424,0.513,4.350,83.305
97.234,1141.000,45.000,165.050,95.190,1.186,16.834,-65.665,0.959,63.130,0.380,3.168,83.670
97.284,1142.500,44.000,162.050,96.807,1.395,16.834,-67.552,0.947,62.805,0.363,3.168,83.305
97.334,1140.500,44.000,162.050,96.807,1.395,16.834,-68.960,0.832,62.568,0.346,1.769,82.705
97.383,1138.500,44.000,162.050,100.079,1.429,16.834,-69.759,0.750,62.381,0.316,1.769,83.552
97.433,1137.000,44.000,162.050,100.079,1.429,16.834,-69.737,0.488,62.145,0.372,1.769,82.084
97.484,1132.500,45.000,162.050,102.427,0.668,16.834,-69.647,-0.048,61.721,0.453,1.749,82.291
97.533,1130.000,46.000,166.050,101.146,-0.092,16.834,-69.893,-0.348,61.249,0.535,5.276,81.976
97.583,1126.500,48.000,166.050,101.146,-0.092,16.834,-70.719,-0.391,60.841,0.606,7.147,79.966
97.633,1127.500,51.000,171.050,101.146,-0.092,16.834,-71.378,-0.618,60.784,0.569,2.833,81.621
97.683,1127.000,51.000,171.050,101.146,-0.092,16.834,-71.970,-1.098,60.947,0.530,2.203,79.809
97.733,1127.000,51.000,171.050,98.128,-0.492,16.834,-72.126,-1.727,61.094,0.342,1.927,80.282
97.783,1127.500,51.000,178.050,98.128,-0.492,16.834,-71.322,-2.507,61.184,0.175,1.749,79.612
97.833,1128.500,51.000,179.050,93.201,-2.347,16.558,-70.116,-2.926,60.898,0.158,1.769,80.882
97.883,1128.500,51.000,179.050,93.201,-2.347,16.558,-69.124,-2.716,60.385,0.119,3.641,83.286
97.934,1133.000,50.000,181.050,93.201,-2.347,16.559,-69.636,-2.229,60.002,0.076,4.901,82.508
97.983,1140.000,49.000,181.050,94.447,-3.098,16.552,-72.059,-1.346,59.929,0.205,3.109,83.069
98.033,1145.500,46.000,175.050,96.957,-3.265,25.321,-75.272,0.256,60.214,0.355,2.478,83.473
98.083,1148.000,43.000,175.050,96.957,-3.265,25.321,-86.182,0.852,60.149,0.385,2.104,82.320
98.133,1146.500,43.000,160.050,96.957,-3.265,25.332,-89.001,-0.082,59.701,0.483,1.927,84.330
98.183,1146.500,43.000,160.050,100.514,-2.191,25.329,-88.531,-0.159,58.919,0.355,1.749,83.108
98.233,1142.000,43.000,160.050,100.514,-2.191,25.322,-88.479,0.123,58.430,0.333,1.769,82.665
98.283,1139.000,44.000,160.050,100.514,-2.191,25.322,-88.427,0.543,57.510,0.488,1.789,84.310
98.333,1139.000,44.000,160.050,101.898,0.381,25.319,-88.531,1.546,57.029,1.066,1.769,82.872
98.383,1136.000,44.000,160.050,101.898,0.381,25.319,-88.323,2.641,57.664,1.693,1.749,82.833
98.433,1132.500,45.000,163.050,100.066,2.226,25.317,-88.218,3.564,58.723,2.013,1.749,83.621
98.483,1130.500,46.000,163.050,100.066,2.226,25.317,-83.676,3.793,59.326,1.993,1.769,83.296
98.534,1130.500,46.000,163.050,101.246,2.345,25.319,-73.444,3.436,59.538,1.640,1.651,83.394
98.584,1132.500,46.000,166.050,101.246,2.345,25.319,-68.167,2.715,59.025,0.857,2.006,84.556
98.633,1132.500,46.000,165.050,101.246,2.345,25.326,-66.540,1.788,58.642,0.042,1.946,82.734
98.683,1133.500,46.000,165.050,99.425,1.327,25.335,-68.071,1.164,58.569,-0.502,1.809,83.296
98.733,1136.000,45.000,164.050,97.191,0.637,25.323,-71.032,0.758,58.235,-0.712,1.749,83.000
98.783,1135.500,45.000,164.050,97.191,0.637,25.323,-72.774,0.943,57.730,-0.498,1.927,83.039
98.833,1137.500,45.000,162.050,98.198,0.484,25.324,-72.875,1.394,57.192,-0.027,7.088,83.916
98.883,1134.500,45.000,162.050,98.198,0.484,25.324,-71.713,2.046,56.720,0.488,5.118,82.714
98.933,1134.500,45.000,162.050,98.198,0.484,25.323,-69.502,2.489,56.589,1.025,2.400,82.892
98.983,1135.500,45.000,163.050,98.198,0.484,25.323,-67.565,2.575,56.842,1.316,2.143,83.217
99.033,1134.500,45.000,164.050,99.744,1.322,25.323,-67.319,2.633,57.054,1.357,1.769,81.552
99.083,1135.500,45.000,164.050,99.744,1.322,25.323,-69.070,2.194,57.102,1.131,1.789,83.108
99.134,1135.500,45.000,164.050,95.887,1.946,25.328,-71.389,1.443,56.980,0.721,1.769,82.862
99.183,1134.000,45.000,164.050,95.887,1.946,25.328,-74.248,0.922,56.524,0.325,1.848,81.582
99.234,1134.000,46.000,167.050,95.887,1.946,25.326,-77.907,0.573,55.931,0.016,24.403,83.749
99.283,1134.000,46.000,167.050,96.802,1.368,25.324,-79.643,0.543,55.470,-0.027,24.738,81.710
99.334,1135.000,46.000,167.050,98.971,0.543,25.323,-79.016,0.672,55.272,0.128,2.143,82.350
99.383,1132.500,46.000,167.050,98.971,0.543,25.323,-76.862,0.889,55.192,0.449,1.927,82.104
99.433,1134.000,46.000,168.050,98.971,0.543,25.325,-75.293,1.115,55.111,0.762,4.310,81.138
99.483,1132.000,46.000,168.050,97.566,0.089,25.324,-74.393,1.570,55.045,0.980,8.979,83.128
99.533,1132.000,47.000,166.050,97.566,0.089,25.324,-73.723,1.882,54.987,1.090,2.734,81.296
99.584,1133.500,46.000,166.050,97.566,0.089,25.324,-72.942,1.796,54.921,0.976,2.163,82.074
99.633,1133.000,46.000,165.050,94.535,0.665,25.318,-71.590,1.209,54.921,0.725,1.848,82.094
99.683,1134.500,46.000,165.050,94.377,1.672,25.323,-70.842,0.861,54.936,0.479,1.848,81.276
99.733,1132.500,46.000,166.050,94.377,1.672,25.320,-71.267,0.664,54.870,0.256,1.710,83.030
99.783,1133.500,46.000,166.050,96.302,1.904,25.321,-73.757,0.619,54.679,0.243,1.789,81.483
99.833,1133.500,46.000,168.050,96.302,1.904,25.316,-78.890,0.647,54.401,0.239,1.789,81.917
99.883,1133.500,46.000,168.050,96.302,1.904,25.316,-84.563,0.664,53.977,0.423,1.966,82.419
99.933,1134.000,46.000,169.050,98.112,1.400,25.309,-86.182,0.602,53.493,0.676,1.986,81.168
99.983,1134.000,46.000,169.050,98.112,1.400,25.321,-81.796,1.123,53.047,0.832,1.749,82.951
100.033,1135.500,46.000,168.050,98.116,1.005,25.322,-79.392,1.509,53.222,0.988,1.809,81.523
100.083,1135.500,46.000,168.050,98.116,1.005,25.322,-77.615,1.472,53.340,1.000,1.749,82.074
100.134,1135.000,46.000,167.050,98.116,1.005,25.327,-77.970,1.464,53.471,0.947,1.769,82.902
100.184,1135.000,46.000,167.050,96.822,0.658,25.323,-80.480,1.480,53.449,0.869,1.789,82.508
100.234,1136.000,46.000,167.050,96.202,0.953,25.323,-85.138,1.295,53.149,0.660,1.789,81.729
100.283,1137.000,46.000,167.050,96.202,0.953,25.323,-87.383,1.049,52.959,0.509,1.769,82.695
100.333,1135.500,46.000,166.050,96.202,0.953,25.325,-83.728,1.012,52.747,0.458,1.690,82.084
100.383,1137.000,46.000,166.050,95.524,1.227,25.325,-80.626,1.135,52.798,0.483,1.769,83.099
100.434,1136.500,46.000,165.050,95.524,1.227,25.322,-80.041,1.156,52.805,0.526,1.769,82.320
100.483,1133.500,46.000,165.050,94.790,1.443,25.325,-79.413,1.377,52.768,0.684,1.769,82.074
100.533,1135.000,46.000,166.050,94.790,1.443,25.326,-79.183,1.484,52.637,0.877,1.769,82.508
100.583,1133.500,46.000,166.050,94.131,1.591,25.323,-78.639,1.492,52.520,0.902,1.749,82.271
100.633,1135.000,46.000,166.050,93.482,1.352,25.315,-78.765,1.542,52.337,0.922,1.769,82.675
100.683,1133.000,46.000,166.050,93.482,1.352,25.315,-78.744,1.439,52.271,0.840,1.749,83.276
100.734,1134.000,46.000,166.050,93.482,1.352,25.325,-78.556,1.304,52.227,0.705,1.749,81.946
100.783,1134.000,46.000,166.050,92.940,1.047,25.312,-79.350,1.238,52.139,0.672,1.690,82.281
100.833,1134.000,46.000,167.050,92.940,1.047,25.325,-79.622,1.103,52.073,0.578,1.749,82.281
100.883,1134.500,46.000,167.050,92.940,1.047,25.321,-78.326,1.033,51.948,0.590,1.749,82.025
100.933,1136.000,46.000,167.050,91.630,1.035,25.324,-78.514,1.074,52.000,0.590,1.769,82.852
100.983,1135.500,46.000,167.050,91.630,1.035,25.324,-79.309,1.131,52.080,0.598,1.749,81.897
101.034,1136.500,46.000,168.050,90.973,1.106,25.325,-79.727,1.226,51.861,0.717,1.769,82.173
101.083,1136.500,46.000,168.050,90.973,1.106,25.325,-79.769,1.365,51.839,0.734,1.749,82.902
101.133,1137.500,46.000,168.050,90.973,1.106,25.322,-79.706,1.505,51.692,0.770,1.769,80.932
101.183,1136.500,46.000,168.050,90.973,1.106,25.317,-80.668,1.464,51.582,0.746,1.710,82.527
101.234,1135.500,46.000,167.050,90.618,1.257,25.328,-81.118,1.377,51.568,0.742,1.769,81.493
101.283,1132.500,47.000,167.050,90.090,1.080,25.324,-81.796,1.250,51.480,0.676,1.749,81.286
101.333,1131.500,47.000,167.050,89.582,0.946,25.323,-82.057,1.181,51.465,0.606,1.749,83.355
101.383,1131.500,47.000,167.050,89.582,0.946,25.323,-82.057,1.070,51.414,0.496,1.789,81.296
101.434,1126.000,50.000,172.050,89.582,0.946,25.323,-82.266,0.906,51.348,0.535,1.809,82.508
101.483,1127.000,50.000,172.050,89.109,0.797,25.322,-82.423,0.955,51.312,0.543,1.809,81.483
101.534,1128.000,51.000,178.050,89.109,0.797,25.319,-82.214,1.058,51.202,0.602,1.749,82.074
101.583,1128.000,51.000,178.050,89.261,0.758,25.321,-83.780,1.156,51.085,0.709,1.769,82.882
101.633,1130.500,50.000,178.050,89.684,1.023,25.319,-86.600,1.226,50.945,0.721,1.710,81.503
101.683,1131.000,50.000,180.050,89.684,1.023,25.319,-87.383,1.279,50.777,0.717,1.749,83.059
101.733,1136.000,49.000,179.050,89.684,1.023,25.318,-87.800,1.283,50.601,0.651,1.848,81.493
101.783,1136.000,49.000,179.050,89.568,0.904,25.324,-88.688,1.185,50.491,0.643,1.749,81.789
101.833,1139.500,48.000,176.050,89.568,0.904,25.324,-88.584,1.103,50.455,0.651,1.749,83.049
101.884,1140.000,48.000,176.050,89.568,0.904,25.319,-88.636,1.074,50.382,0.598,1.769,81.513
101.933,1140.000,48.000,174.050,88.088,1.004,25.312,-86.861,0.910,50.360,0.586,1.769,82.025
101.984,1140.000,48.000,174.050,86.860,0.827,25.311,-83.989,0.820,50.448,0.573,1.927,82.508
102.033,1140.000,48.000,172.050,86.860,0.827,25.306,-82.945,0.750,50.616,0.539,1.927,82.104
102.083,1140.500,48.000,172.050,86.818,0.891,25.322,-82.997,0.738,50.682,0.598,1.887,82.251
102.134,1139.000,47.000,171.050,87.205,0.827,25.323,-85.660,0.799,50.448,0.590,13.707,82.025
102.183,1139.000,47.000,171.050,87.205,0.827,25.323,-87.748,0.787,50.060,0.639,7.167,82.094
102.233,1138.000,47.000,170.050,87.097,1.071,25.319,-88.375,0.783,49.745,0.693,2.183,82.813
102.283,1138.000,47.000,170.050,87.097,1.071,25.319,-88.427,0.787,49.715,0.705,2.143,82.508
102.333,1136.000,48.000,170.050,87.097,1.071,25.319,-88.218,0.951,49.650,0.623,1.769,82.311
102.383,1139.000,47.000,169.050,85.940,1.299,25.324,-88.479,1.107,49.613,0.676,1.769,83.030
102.433,1141.500,46.000,167.050,85.940,1.299,25.324,-88.688,1.304,49.671,0.697,1.848,83.443
102.483,1141.000,45.000,167.050,85.940,1.299,25.326,-88.531,1.509,49.913,0.734,1.789,83.887
102.534,1142.500,44.000,160.050,86.428,1.634,25.320,-88.636,1.693,50.235,0.729,1.946,84.911
102.583,1139.000,44.000,160.050,88.136,1.405,25.321,-88.636,1.710,50.001,0.852,1.966,83.463
102.633,1140.500,44.000,160.050,87.638,1.244,25.326,-88.584,1.681,49.401,0.902,1.769,83.118
102.683,1137.500,44.000,160.050,87.638,1.244,25.326,-88.740,1.533,48.709,0.910,1.789,84.300
102.733,1137.500,44.000,160.050,87.638,1.244,25.323,-88.375,1.304,48.561,0.828,1.769,82.724
102.783,1133.000,45.000,161.050,87.638,1.244,25.325,-88.636,1.135,48.875,0.770,1.730,83.463
102.833,1124.500,50.000,172.050,86.214,1.172,25.320,-88.479,1.017,49.503,0.725,1.868,83.266
102.883,1122.500,53.000,172.050,86.214,1.172,25.320,-88.323,0.996,49.884,0.754,1.887,83.039
102.933,1125.500,54.000,196.050,85.755,1.209,25.325,-88.218,1.254,49.657,0.844,1.769,84.379
102.983,1127.500,54.000,196.050,85.755,1.209,25.319,-85.869,1.394,49.305,0.807,1.749,82.508
103.033,1127.500,54.000,196.050,85.530,1.263,25.320,-82.893,1.402,49.122,0.811,1.946,83.955
103.083,1129.500,54.000,197.050,85.054,1.132,25.336,-82.632,1.263,49.218,0.750,1.927,82.961
